title,year,activity,agent,label,work_uuid,agent_uuid
The A.P.G.&#039;s Dimboola,1973,hasActor,Max Gillies,The A.P.G.&#039;s Dimboola (1973),3f5c6a61-48ba-48b6-8235-4fc8eb3f1208,d68a3337-a37d-45b8-a01d-77ddd20fc5ad
The A.P.G.&#039;s Dimboola,1973,hasDirector,Ross Dimsey,The A.P.G.&#039;s Dimboola (1973),3f5c6a61-48ba-48b6-8235-4fc8eb3f1208,d9174e1e-8446-4c21-8609-2b415508fd97
The A.P.G.&#039;s Dimboola,1973,hasDirector,David Williamson,The A.P.G.&#039;s Dimboola (1973),3f5c6a61-48ba-48b6-8235-4fc8eb3f1208,523e4019-69cc-4782-87be-608b2f164659
The A.P.G.&#039;s Dimboola,1973,hasDirector,Jack Hibberd,The A.P.G.&#039;s Dimboola (1973),3f5c6a61-48ba-48b6-8235-4fc8eb3f1208,c8e950b6-543b-4c6d-a65a-3275f223c27b
The A.P.G.&#039;s Dimboola,1973,hasProducer,Ross Dimsey,The A.P.G.&#039;s Dimboola (1973),3f5c6a61-48ba-48b6-8235-4fc8eb3f1208,d9174e1e-8446-4c21-8609-2b415508fd97
&quot;...couldn&#039;t be fairer.&quot;,1984,hasActor,Mick Miller,&quot;...couldn&#039;t be fairer.&quot; (1984),1c69e822-39f8-41d8-b20d-3a034ada7282,b4cdaccf-6b2c-4869-a139-91248da2ac15
&quot;...couldn&#039;t be fairer.&quot;,1984,hasDirector,Dennis O'Rourke,&quot;...couldn&#039;t be fairer.&quot; (1984),1c69e822-39f8-41d8-b20d-3a034ada7282,56edf711-4787-4f0d-815d-7a2ba980e639
&quot;...couldn&#039;t be fairer.&quot;,1984,hasProducer,Dennis O'Rourke,&quot;...couldn&#039;t be fairer.&quot; (1984),1c69e822-39f8-41d8-b20d-3a034ada7282,56edf711-4787-4f0d-815d-7a2ba980e639
&quot;Cannibal Tours&quot;,1987,hasActor,,&quot;Cannibal Tours&quot; (1987),e59f4277-4c06-4a25-ab5a-2eadeefefb4a,3bdd5a9c-7e58-4ec2-8d80-7405152180cb
&quot;Cannibal Tours&quot;,1987,hasDirector,Dennis O'Rourke,&quot;Cannibal Tours&quot; (1987),e59f4277-4c06-4a25-ab5a-2eadeefefb4a,56edf711-4787-4f0d-815d-7a2ba980e639
&quot;Cannibal Tours&quot;,1987,hasProducer,Dennis O'Rourke,&quot;Cannibal Tours&quot; (1987),e59f4277-4c06-4a25-ab5a-2eadeefefb4a,56edf711-4787-4f0d-815d-7a2ba980e639
&quot;Crocodile&quot; Dundee II,1988,hasActor,Paul Hogan,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,d1a5452a-870c-4923-b009-9f0fd2689838
&quot;Crocodile&quot; Dundee II,1988,hasActor,Linda Kozlowski,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,81b833cc-a266-4fb5-9458-8a8a6c067514
&quot;Crocodile&quot; Dundee II,1988,hasActor,John Meillon,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,8ddfe5d2-fad2-48e9-af15-e4a2df03d4cc
&quot;Crocodile&quot; Dundee II,1988,hasActor,Hechter Ubarry,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,fad32017-9fb6-46da-9919-3fd00d586665
&quot;Crocodile&quot; Dundee II,1988,hasActor,Juan Fernandez,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,41c49930-835c-468d-8c2b-183bcdbaae6e
&quot;Crocodile&quot; Dundee II,1988,hasActor,Charles Dutton,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,35f9dfcb-f346-4998-99c6-aaba82bc832c
&quot;Crocodile&quot; Dundee II,1988,hasActor,Kenneth Welsh,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,026e49d9-2fed-4a01-a274-66546cc863db
&quot;Crocodile&quot; Dundee II,1988,hasActor,Dennis Boutsikaris,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,870940af-de4f-4145-aa50-2f5c66a2cb39
&quot;Crocodile&quot; Dundee II,1988,hasActor,Ernie Dingo,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,8e610ea4-7d61-4530-a71d-4244fd47baf0
&quot;Crocodile&quot; Dundee II,1988,hasActor,Gus Mercurio,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,dc2835ea-6464-4909-b934-06c73b4a7853
&quot;Crocodile&quot; Dundee II,1988,hasActor,Steve Rackman,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,135d721c-0124-4864-b7f2-b26bd0e4288e
&quot;Crocodile&quot; Dundee II,1988,hasActor,Gerry Skilton,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,0b9cded9-a7cd-4232-96de-aed7d7321e62
&quot;Crocodile&quot; Dundee II,1988,hasActor,Alec Wilson,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,d652547e-3b3f-4a24-a878-d39f6373771f
&quot;Crocodile&quot; Dundee II,1988,hasActor,Maggie Blinco,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,6ff6bf59-9228-4887-8273-bcac7908336c
&quot;Crocodile&quot; Dundee II,1988,hasActor,Bill Sandy,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,199be8cd-d16d-49f5-9eb5-286e49e6501b
&quot;Crocodile&quot; Dundee II,1988,hasActor,Mark Saunders,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,9e84feb2-17b8-4455-a4ae-4c525d8c7a06
&quot;Crocodile&quot; Dundee II,1988,hasActor,Stephen Root,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,5ea5db40-2f4a-4d41-8c54-e2e206d9037a
&quot;Crocodile&quot; Dundee II,1988,hasActor,Carlos Carrasco,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,9b3fe79b-ed24-4d24-bebb-04cc89a4f598
&quot;Crocodile&quot; Dundee II,1988,hasActor,Luis Guzman,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,303dcb7e-4d38-436f-90c6-7d0d1d27aac6
&quot;Crocodile&quot; Dundee II,1988,hasDirector,John Cornell,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,896acab2-cfc6-40d6-9393-5889a33ce6a9
&quot;Crocodile&quot; Dundee II,1988,hasProducer,John Cornell,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,896acab2-cfc6-40d6-9393-5889a33ce6a9
&quot;Crocodile&quot; Dundee II,1988,hasProducer,Jane Scott,&quot;Crocodile&quot; Dundee II (1988),163e3b3e-624e-457c-abce-734c95c4c469,ac7b527b-10b0-43a8-baac-661b1095c59c
"&quot;momman,&quot; little jungle boy",1969,hasActor,Rahman Rahmin,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,d9823a97-6521-4340-a20d-472473939b16
"&quot;momman,&quot; little jungle boy",1969,hasActor,Mike Dorsey,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,e6f93b5e-e74e-4eb5-8f8a-f569481f4d19
"&quot;momman,&quot; little jungle boy",1969,hasActor,Niki Huen,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,de786637-76e6-40ff-b93d-68e776795f37
"&quot;momman,&quot; little jungle boy",1969,hasActor,Michael Pate,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,896a6868-4c64-43ca-94c0-87afb2803952
"&quot;momman,&quot; little jungle boy",1969,hasActor,Noel Ferrier,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,971221b6-ac2f-4611-b0b3-455c32926122
"&quot;momman,&quot; little jungle boy",1969,hasActor,Willie Fennell,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,e5ef30e3-2e2a-42e7-9219-f42bea133f77
"&quot;momman,&quot; little jungle boy",1969,hasActor,Les Berryman,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,4d3fbfe6-135d-4929-abe6-dd6e29e4fb62
"&quot;momman,&quot; little jungle boy",1969,hasDirector,Mende Brown,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,add11527-778a-4753-a923-ccbac515e5d2
"&quot;momman,&quot; little jungle boy",1969,hasProducer,Mende Brown,"&quot;momman,&quot; little jungle boy (1969)",a6c07919-eb20-426f-8242-55b1d9c64c4a,add11527-778a-4753-a923-ccbac515e5d2
&quot;Norman Loves Rose&quot;,1982,hasActor,Carol Kane,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,abe708cf-3ae3-4cb4-a9bf-c4161558e496
&quot;Norman Loves Rose&quot;,1982,hasActor,Tony Owen,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,28abf461-747b-4193-a598-bf31e56dc033
&quot;Norman Loves Rose&quot;,1982,hasActor,Myra de Groot,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,845704ea-142d-4c4c-8b2e-ff29f856a613
&quot;Norman Loves Rose&quot;,1982,hasActor,David Downer,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,7d2059f6-8762-4e2d-a2c3-27b7dd0bb25a
&quot;Norman Loves Rose&quot;,1982,hasActor,Barry Otto,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,9d876857-7e6d-48cc-b031-9670b1bec927
&quot;Norman Loves Rose&quot;,1982,hasActor,Sandy Gore,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,19f222f7-3913-4c38-8447-8f74a8138dd7
&quot;Norman Loves Rose&quot;,1982,hasActor,Warren Mitchell,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,25713cce-b4e8-4262-8180-7e3f59c0cc24
&quot;Norman Loves Rose&quot;,1982,hasActor,Virginia Hey,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,fe7dd1a0-5f68-4167-b831-87f4a614231d
&quot;Norman Loves Rose&quot;,1982,hasActor,Louise Pajo,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,3729c0c1-cc2c-43b0-a8ba-6c02337dad7b
&quot;Norman Loves Rose&quot;,1982,hasActor,Johnny Lockwood,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,6077d2f9-c102-4912-824f-b9e5871c0e60
&quot;Norman Loves Rose&quot;,1982,hasDirector,Henri Safran,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,f534d679-5d2c-4c4e-8625-b201e3bee57a
&quot;Norman Loves Rose&quot;,1982,hasProducer,Henri Safran,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,f534d679-5d2c-4c4e-8625-b201e3bee57a
&quot;Norman Loves Rose&quot;,1982,hasProducer,Basil Appleby,&quot;Norman Loves Rose&quot; (1982),9c229b3a-76b3-4095-a0c2-3665cb232dc3,e3b0dcc4-4b5f-417f-a60b-7ac34dcab881
&quot;The Exploits of the Emden&quot;,1928,hasActor,Louis Ralph,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,7b827556-f3b7-41a0-bfd2-8523dac0cc86
&quot;The Exploits of the Emden&quot;,1928,hasActor,Fritz Greiner,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,93c191d8-50c3-4aa3-867e-80665ceed088
&quot;The Exploits of the Emden&quot;,1928,hasActor,Jack Mylong-Münz,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,615ca748-1e84-4b21-a448-9956709e9776
&quot;The Exploits of the Emden&quot;,1928,hasActor,Charles Willy Kayser,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,5723adab-bca9-468b-8874-ea4315c1eec1
&quot;The Exploits of the Emden&quot;,1928,hasActor,Maria Minzenti,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,ab8eaf23-d8ef-49ae-84b2-5c783e5996b4
&quot;The Exploits of the Emden&quot;,1928,hasActor,Kapitänleutnant von Mücke,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,e386b560-49ac-4c7f-8df6-e9c17093c59b
&quot;The Exploits of the Emden&quot;,1928,hasDirector,Ken G. Hall,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,936c9c82-3dc5-4d4f-8955-046faa98a312
&quot;The Exploits of the Emden&quot;,1928,hasProducer,Ken G. Hall,&quot;The Exploits of the Emden&quot; (1928),93a5bb8a-05bf-488b-9531-ad39d993455a,936c9c82-3dc5-4d4f-8955-046faa98a312
&#039;Breaker&#039; Morant,1979,hasActor,Edward Woodward,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,af0b399d-871e-4184-9e3d-40237d6cc37f
&#039;Breaker&#039; Morant,1979,hasActor,Jack Thompson,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,31539344-0c28-4330-aa4d-23f0e6075c9c
&#039;Breaker&#039; Morant,1979,hasActor,John Waters,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,30afa3cf-920d-4840-8286-21cee711d9c3
&#039;Breaker&#039; Morant,1979,hasActor,Bryan Brown,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,7b934988-cf5e-48e4-b550-69b663202c3b
&#039;Breaker&#039; Morant,1979,hasActor,Charles Tingwell,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,f3707cdb-0538-4c01-80d5-39c676860ea3
&#039;Breaker&#039; Morant,1979,hasActor,Terence Donovan,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,87dd8de0-6c80-46ed-b588-26240b30fb26
&#039;Breaker&#039; Morant,1979,hasActor,Chris Haywood,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,c980619d-aecb-4f10-b62f-3b8dc4ae9181
&#039;Breaker&#039; Morant,1979,hasActor,Vincent Ball,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,002baadf-1c2b-4986-9323-a932664e992d
&#039;Breaker&#039; Morant,1979,hasActor,Ray Meagher,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,cea6ec41-c6ac-4bdb-b1ae-9e760577de8b
&#039;Breaker&#039; Morant,1979,hasActor,Alan Cassell,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,74e8ed80-c027-4d25-8023-da83956bfe97
&#039;Breaker&#039; Morant,1979,hasActor,Russell Kiefel,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,075466c1-f410-44fa-b9e1-580a4c57311a
&#039;Breaker&#039; Morant,1979,hasActor,Rob Steele,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,9ec336d9-488e-4152-a5a6-0ce4e3178799
&#039;Breaker&#039; Morant,1979,hasActor,Lewis Fitz-gerald,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,b6a86361-73a9-45d8-bc94-2254366e0957
&#039;Breaker&#039; Morant,1979,hasActor,Rod Mullinar,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,881c36f4-f713-4a9c-a438-1eefde45ec6a
&#039;Breaker&#039; Morant,1979,hasActor,John Pfitzner,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,12e8f9f0-937a-4e83-9493-1be2553a2f16
&#039;Breaker&#039; Morant,1979,hasActor,Frank Wilson,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,37b92b74-46ab-40b6-b44a-d28aff92861b
&#039;Breaker&#039; Morant,1979,hasActor,Bridget Cornish,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,9d6037c7-b642-4e27-a597-cf143e0b9725
&#039;Breaker&#039; Morant,1979,hasActor,Judy Dick,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,3f61d75f-6615-44eb-87bf-4691d81c68ae
&#039;Breaker&#039; Morant,1979,hasActor,Barbara West,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,285b888a-67a5-4a3c-9248-e427bf0376d4
&#039;Breaker&#039; Morant,1979,hasDirector,Bruce Beresford,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,86dc8645-ba82-46c3-9aa3-2b44ba4906a0
&#039;Breaker&#039; Morant,1979,hasProducer,Matt Carroll,&#039;Breaker&#039; Morant (1979),096dad25-a990-4f12-978b-b3bdce51cc82,78d12949-8649-4cef-b58b-0e3994fda859
&#039;Man of Straw&#039;,1988,hasActor,Harry Efstratiadis,&#039;Man of Straw&#039; (1988),e239445d-c93e-4033-ac4e-2e4cb1cfe241,b37b2d19-1146-4626-928c-c641f3ada02b
&#039;Man of Straw&#039;,1988,hasDirector,Alkinos Tsilimidos,&#039;Man of Straw&#039; (1988),e239445d-c93e-4033-ac4e-2e4cb1cfe241,1ed18d71-067a-42ce-87ea-e2e6c86d7f1b
&#039;Man of Straw&#039;,1988,hasProducer,,&#039;Man of Straw&#039; (1988),e239445d-c93e-4033-ac4e-2e4cb1cfe241,3bdd5a9c-7e58-4ec2-8d80-7405152180cb
&#039;They shot through like a Bondi&#039;,1975,hasActor,Phil Haldeman,&#039;They shot through like a Bondi&#039; (1975),88ce839c-6466-48ea-b2a8-90e53dd60694,dcb96a97-ae11-4ea9-86ba-ef0cd34d7c90
&#039;They shot through like a Bondi&#039;,1975,hasActor,T. G. Richmond,&#039;They shot through like a Bondi&#039; (1975),88ce839c-6466-48ea-b2a8-90e53dd60694,daad0c65-681f-4fbe-8a18-9eb014345396
&#039;They shot through like a Bondi&#039;,1975,hasDirector,Anthony Buckley,&#039;They shot through like a Bondi&#039; (1975),88ce839c-6466-48ea-b2a8-90e53dd60694,3bbd521f-0f2d-4351-bebd-ba552fd828cf
&#039;They shot through like a Bondi&#039;,1975,hasDirector,Stewart Young,&#039;They shot through like a Bondi&#039; (1975),88ce839c-6466-48ea-b2a8-90e53dd60694,acd26aa5-461b-41ce-8a26-d01c85dbe791
&#039;They shot through like a Bondi&#039;,1975,hasProducer,Anthony Buckley,&#039;They shot through like a Bondi&#039; (1975),88ce839c-6466-48ea-b2a8-90e53dd60694,3bbd521f-0f2d-4351-bebd-ba552fd828cf
&#039;They shot through like a Bondi&#039;,1975,hasProducer,Stewart Young,&#039;They shot through like a Bondi&#039; (1975),88ce839c-6466-48ea-b2a8-90e53dd60694,acd26aa5-461b-41ce-8a26-d01c85dbe791
(...maybe this Time),1980,hasActor,Judy Morris,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,defca653-8d2d-42d4-b244-c6e58b1d0adb
(...maybe this Time),1980,hasActor,Bill Hunter,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,d965b11e-f80a-4d73-a624-b54706b1bbe7
(...maybe this Time),1980,hasActor,Mike Preston,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,444547f8-f922-4911-b239-c77ec091c7f9
(...maybe this Time),1980,hasActor,Jill Perryman,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,16a087fe-54ba-4f81-a307-21ce06f608a4
(...maybe this Time),1980,hasActor,Ken Shorter,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,818177cf-da3c-45e3-bb22-c3534c1711bb
(...maybe this Time),1980,hasActor,Michele Fawdon,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,49ceeb16-27ee-48a0-a6f2-3816e27d9b46
(...maybe this Time),1980,hasActor,Leonard Teale,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,18f52f5c-f163-4a30-ac61-cd2cb51c5990
(...maybe this Time),1980,hasActor,Chris Haywood,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,c980619d-aecb-4f10-b62f-3b8dc4ae9181
(...maybe this Time),1980,hasActor,Jude Kuring,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,942b1986-2ac0-464f-8c8e-a46335720b8c
(...maybe this Time),1980,hasActor,Rod Mullinar,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,881c36f4-f713-4a9c-a438-1eefde45ec6a
(...maybe this Time),1980,hasActor,Lorna Lesley,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,e93a0196-59f0-47b8-8f26-b2fb883d3c04
(...maybe this Time),1980,hasActor,Lyndall Barbour,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,2c2764df-b8fb-4845-ae0e-216511884466
(...maybe this Time),1980,hasActor,Lyn Collingwood,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,5b7f8548-d56b-4473-936f-7dcb616d4e0e
(...maybe this Time),1980,hasActor,Gillian Hyde,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,7d732284-1b63-49f4-a04c-39f377bc5f37
(...maybe this Time),1980,hasActor,Celia de Burgh,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,993363f7-4bc4-4f94-ba8f-766b67d262d1
(...maybe this Time),1980,hasActor,John Clayton,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,c6392c75-2087-412f-b65a-9a50f7f8abd1
(...maybe this Time),1980,hasActor,Tim Burns,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,d5c2ca05-c3e0-4613-ac9a-35aab6786dd9
(...maybe this Time),1980,hasActor,Willie Fennell,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,e5ef30e3-2e2a-42e7-9219-f42bea133f77
(...maybe this Time),1980,hasActor,Tessa Mallos,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,c4be8331-5b26-446d-8e69-33db20ef0a9b
(...maybe this Time),1980,hasActor,Madeleine Blackwell,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,3217e5c0-eb92-4ed3-a43f-04a5acb06441
(...maybe this Time),1980,hasActor,Les Foxcroft,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,4ad6e834-3a86-4c7e-ab0f-db7101a2d3a6
(...maybe this Time),1980,hasActor,Ray Marshall,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,16888622-f69c-4f53-af2c-2852cf330c1e
(...maybe this Time),1980,hasActor,Hugo Weaving,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,84c0dc68-4b8c-4460-95d9-d4307216bd25
(...maybe this Time),1980,hasDirector,Chris McGill,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,c0420ac4-400d-401c-a5b5-977897774cdf
(...maybe this Time),1980,hasProducer,Brian Kavanagh,(...maybe this Time) (1980),f1291c17-c354-463c-86d9-76ef0e84b503,d1aa51b4-99ef-4794-b2a5-594bdbb61b33
13 Gantry Row,1998,hasActor,Rebecca Gibney,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,dfb83346-039e-492b-8ff1-489c23cf5b5d
13 Gantry Row,1998,hasActor,John Adam,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,9a6d8e9d-c029-4f06-868f-ee5236da4d56
13 Gantry Row,1998,hasActor,Doris Younane,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,485457bf-fa7d-4dac-a60e-274d117707d4
13 Gantry Row,1998,hasActor,Nicholas Hammond,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,71785510-f456-4d8c-8900-99f08a2950a8
13 Gantry Row,1998,hasActor,Mark Gerber,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,66b7c78b-3496-4264-92bc-c1523718933f
13 Gantry Row,1998,hasActor,Erik Thomson,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,70836bc7-c0c7-421d-a6da-47cfe4cfccdd
13 Gantry Row,1998,hasActor,Marshall Napier,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,8db04d54-498e-466f-a6bc-21fd3a8813f3
13 Gantry Row,1998,hasActor,Michael Caton,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,1c6f8cdc-dd14-494e-bb55-4723bb009b0d
13 Gantry Row,1998,hasActor,Tony Llewellyn Jones,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,7c0d9000-08fc-49dc-bf0a-314c3fedd5c4
13 Gantry Row,1998,hasActor,Ron Graham,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,c2149a30-071d-446e-93ad-50fb8810a23d
13 Gantry Row,1998,hasActor,Sydney Conabere,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,63e50312-59ac-4e03-b72c-4f1c03dc5f8f
13 Gantry Row,1998,hasActor,Julie Herbert,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,cd9923d3-5a0e-4d00-b200-4228ed489d37
13 Gantry Row,1998,hasActor,Anthony Phelan,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,2e9f843b-6b01-4dce-9a5a-91c45feb2e60
13 Gantry Row,1998,hasActor,Nicholas Opolski,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,59077ef8-49fa-40c9-9bde-9af3222f845b
13 Gantry Row,1998,hasActor,Les Foxcroft,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,4ad6e834-3a86-4c7e-ab0f-db7101a2d3a6
13 Gantry Row,1998,hasDirector,Catherine Millar,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,24068bf1-3bf3-417d-b360-011ddec6d001
13 Gantry Row,1998,hasProducer,Robert Bruning,13 Gantry Row (1998),e5055786-5d3a-4217-99a8-612897e41483,8f2e67e4-4388-458b-88b0-62682075f2a3
The 13th Floor,1988,hasActor,Lisa Hensley,The 13th Floor (1988),03ed5bfe-7252-4f73-b778-0ff497fe6387,6b5c5b7e-aa96-4228-9a5f-10e8d26c1fd9
